Temperature,Humidity,CO2,Occupancy Count,External Temperature,Kp,Ki,Kd,Fuzzy Adjustment Factor,HVAC Power Consumption,Cooling Heating Output,Response Time,Energy Efficiency,HVAC Efficiency
25.90432358,34.275335,616.5577447,22,7.465445444,1.491932363,0.511065614,0.243642214,0.867741255,3.090975149,0.895391223,19.8629929,88.22935063,2
19.95521312,62.84442111,881.4478471,1,29.30529067,0.777784527,0.356580436,0.215034777,1.087023479,3.938113812,-1.564790915,15.22997671,94.34213752,2
18.84682497,47.4202011,1143.970861,38,7.655769567,2.489975162,0.427451478,0.46825038,0.911945804,9.665976358,0.461323752,15.50025558,80.12681172,2
25.70903134,32.8939404,1085.355043,20,17.86217826,2.146270775,0.946330674,0.380347143,0.842877632,3.845998426,1.811846218,8.741761652,89.18791461,2
18.31813573,61.44730677,768.3047003,23,18.03655377,1.27306493,0.75184365,0.237054519,1.008097176,5.13489205,-0.665564269,16.93365952,95.63274473,2
25.02930698,45.07799887,1061.19949,37,21.68604986,1.869813078,0.692343989,0.307455919,1.122544904,9.679301907,-0.571385404,8.860812852,91.19192907,2
29.2827629,34.0146998,738.484385,19,6.185236704,1.933162399,0.688208682,0.454685634,0.922465412,8.002335434,-1.537235356,9.315307727,93.18257712,2
24.90569013,55.35116158,601.8457126,49,11.11497343,1.802297135,0.599842892,0.417301994,0.904212866,7.444162381,0.045929726,8.893419865,95.39384685,2
22.65803911,65.20525414,1186.732092,38,10.98503552,1.364967892,0.561682392,0.311572208,0.883107128,8.56671973,-0.805544293,17.01686284,95.9289111,2
25.71945862,65.51014038,643.1100544,49,22.96911844,2.270222663,0.893937298,0.458506057,0.990674812,2.475085576,1.086074344,17.19539392,86.90134811,2
23.49903469,68.30653899,658.9793848,26,12.90906598,2.043102763,0.167501735,0.196340613,1.029104454,9.097118274,-1.176010653,6.592113565,84.53782824,2
24.54740147,64.70821839,1191.754294,43,9.325849426,1.584039908,0.35966801,0.369258421,0.853826284,4.017904817,0.951679891,21.25406269,86.97803312,2
29.29757771,30.08563677,507.1419945,38,5.550592169,0.505125571,0.193714424,0.017896406,1.120573412,3.22868788,-0.361900028,9.073054257,85.51522368,1
22.63323165,45.20964666,1008.42719,6,30.21634506,0.946748477,0.109947568,0.29565715,1.012029511,8.636085547,1.755065647,16.56319623,88.97784164,2
29.53428677,62.7417032,1148.650207,32,34.14644591,1.517651404,0.112480364,0.077119664,1.025104684,4.243085809,0.294224328,20.20982724,87.13156797,2
28.8642077,44.65012024,809.4359954,28,26.0978598,2.297858114,0.121608803,0.26690738,0.847023496,3.908477468,1.545368261,6.367544929,81.93758474,2
20.34949362,54.06194026,402.0174094,9,17.38137277,1.757241888,0.713563773,0.130790544,1.049298141,8.326958655,-0.97118301,18.90540037,95.53210421,2
18.83233561,54.25267789,700.0471553,9,8.660328258,1.335724596,0.200264447,0.196534691,1.071327714,2.445801079,1.787798666,27.92471986,84.00861537,0
19.20933602,44.60101216,489.2551939,11,19.25314554,0.595823949,0.282168174,0.398160652,0.961526015,2.609323002,-1.132597404,8.384454285,95.7821438,2
18.21866191,66.17895709,732.9501287,2,18.7196517,1.694560455,0.47708566,0.038716358,1.039685317,8.503922951,1.782736363,27.94119081,83.30868618,0
19.13331553,50.12913382,1032.021409,2,17.59628927,1.201504375,0.342325229,0.273326708,0.893367252,5.350986471,1.502670243,25.42813624,93.5161723,2
26.19608128,48.59136824,750.9692391,12,16.34910744,1.574752895,0.835027872,0.080988057,1.055712746,8.770983972,-1.191572284,18.4114668,83.10186458,2
18.85426378,69.90054983,745.5400971,44,19.9026038,2.032883397,0.661108678,0.290888126,1.013207934,8.314766255,0.62697449,8.130129898,89.84717798,2
21.82770756,49.74001456,845.4315815,30,7.195421373,2.10748071,0.399977744,0.320460656,1.033120115,6.460844824,-0.523233186,23.08695451,97.03311183,2
28.13850373,37.13593008,865.3524678,26,6.148837902,2.228556479,0.386004653,0.099222109,0.900680514,7.996424153,-0.393777976,21.18684926,91.85081534,1
18.27926323,50.52277691,1085.037047,5,6.918808512,1.772093252,0.71532435,0.012923687,1.115642178,3.145587896,-1.841974198,21.6532922,80.79130402,0
27.77362179,62.56066942,646.6843514,26,10.9999544,2.31123579,0.253602972,0.051872123,1.130384609,3.523078934,1.313624031,8.236125568,92.00833094,2
21.3822573,61.07441308,1057.337011,34,13.34210767,1.88125602,0.352491122,0.347910311,0.841900758,8.741036563,-0.961725034,17.23925104,81.94600454,0
19.41797793,61.5432706,852.746999,46,10.08372859,2.067828186,0.418090379,0.196248425,1.147050546,4.730185253,1.075091318,21.33807296,81.16342484,0
26.36084598,58.32095136,640.4236398,8,12.5575014,1.870964445,0.509181124,0.192718549,1.110357247,2.039632796,0.356685745,16.64590516,88.91590313,2
25.54731416,40.16871316,636.1008352,5,10.5751219,2.243727628,0.27147864,0.349026318,1.021296881,9.626800897,1.883104647,19.7549296,95.70636313,2
28.52966416,64.48336343,688.9100137,5,9.522297788,0.945779764,0.2415097,0.253594875,0.82203995,7.694584894,-1.1968397,19.10876539,95.77497732,2
26.82085253,65.73773862,898.1545941,39,13.78947985,2.019774153,0.990964074,0.322171753,1.009307002,8.763060697,-0.717996555,15.67172362,92.06135779,2
27.64177116,37.76610786,584.6493851,25,16.92537889,0.734313086,0.921878222,0.460471144,0.987434237,9.301972922,-1.334137142,8.777316436,85.69889572,2
21.38441487,35.21822546,1136.266849,42,27.32800324,0.68398806,0.571256404,0.258363423,0.889384962,7.049868689,1.329133846,25.31590612,94.99939002,2
20.12927453,69.02419874,859.9300673,18,33.66649829,1.483245308,0.788995282,0.322637227,1.133413867,6.024671817,-0.678664585,21.04126524,94.21312206,2
27.00737702,64.73295855,1136.012622,15,32.56895931,1.100474312,0.706603398,0.323459554,0.928216016,3.206575424,-1.219478408,21.03058276,97.92247365,2
27.68201687,65.72944589,437.1234869,40,19.27801348,1.626716415,0.167602894,0.272002267,1.032101842,3.508146207,0.367996193,6.336403679,88.8534669,2
29.8860617,65.45505538,674.0890964,22,18.84035267,1.855467835,0.566107696,0.335572381,0.980222776,5.604947898,-0.489677477,23.85616133,95.48229902,2
22.95141212,51.66747296,418.2461286,10,8.770936855,0.953125801,0.265527473,0.418829205,1.151387691,2.53355503,1.248900196,10.41082008,91.24542529,2
22.46421703,55.85606947,617.8014521,15,34.1522038,1.899852116,0.625652483,0.405837259,1.000387233,8.293963671,1.054928879,22.11360787,94.71159479,2
27.31695553,51.81451409,1089.605178,28,27.80293391,2.490918183,0.155612329,0.038062085,0.911199078,6.467434052,-1.520330308,22.05885931,80.89267485,0
22.08964248,32.04825397,429.2877727,37,30.42704782,2.019909241,0.246617878,0.476375786,1.088857891,9.408307,1.423521744,7.267720734,85.82503626,2
29.16908791,59.82012341,748.9176799,48,12.02490997,0.847573004,0.803546065,0.42512838,1.106958253,6.997800574,1.930275642,18.31278914,89.06323583,2
28.30095302,50.21328133,494.0536564,47,17.03257952,1.767390848,0.858922658,0.485595203,1.173860944,9.777513074,1.003712795,22.76879135,82.75849788,2
23.14792833,55.90836299,733.4725274,19,8.07935311,0.51896954,0.916714547,0.105098899,1.098487563,4.229991729,1.295819212,24.47830726,87.59146813,2
27.01045281,50.1055922,1071.081267,20,33.22439316,1.439436321,0.907053893,0.272840073,0.819836153,4.79930619,1.669765376,15.31445449,84.56302163,2
27.05451449,49.67245289,898.4568267,27,13.57487657,1.566612731,0.916326053,0.225547849,1.13163139,5.38657935,1.14340592,5.623235684,83.08817519,2
19.23748643,36.87156438,989.4050763,49,22.88029287,2.444755106,0.18523809,0.194709156,0.992929822,4.362701754,0.338942579,22.54810099,88.12217043,2
28.83063488,41.14854861,679.2832924,32,9.566600869,1.974410761,0.693539781,0.209192799,0.858484704,8.365238984,-1.727355956,12.82710114,88.74686973,1
24.06302847,36.35410768,1155.518156,49,29.08389965,1.911920504,0.730948377,0.452774131,1.191390034,6.268209359,-0.062232979,10.94816479,84.0383093,2
27.91748959,37.82665183,967.409675,39,10.59034002,1.564809218,0.341375532,0.352238501,1.060015839,5.640930391,1.131756188,24.91447445,87.53775386,2
21.84059521,68.91909522,737.4390554,25,29.28153173,1.526352028,0.99363768,0.169127447,1.156921262,5.650883275,-0.975123859,14.43506041,87.97603772,2
28.74627874,36.12453783,741.1718402,9,17.05287644,2.484165562,0.357245687,0.195650376,0.871066484,8.515492004,0.614097711,17.29083243,92.6381639,2
22.67042014,40.77081697,1134.947342,33,22.3327105,0.542535993,0.617399118,0.239575414,1.110574296,3.928201607,-0.739346688,14.62010548,96.532165,2
18.13005182,53.62358631,861.1237547,8,13.09126342,1.106411812,0.88511988,0.189795701,1.038603587,4.567386865,1.448678683,27.69609693,88.15771934,2
28.86458372,54.40714305,965.1033679,35,31.48329369,0.767567647,0.360267503,0.112935873,0.954530341,9.436416517,-0.546979786,15.61303907,97.87639891,2
19.09544012,36.15896519,733.6281796,10,27.79605332,1.129943865,0.645854788,0.223320039,0.885469363,5.178078261,-1.818126305,14.30152051,82.55142557,2
21.83176365,61.74869703,578.9542118,9,15.62821892,1.427239435,0.748013207,0.048967905,0.936299229,9.965211674,0.329357606,10.35386635,93.29757789,2
29.4007436,61.40811472,978.8474336,45,22.56092129,1.183864732,0.664039565,0.42866598,1.013635316,5.498837565,-1.816975338,16.08086582,84.6242846,2
29.40728576,39.49270817,886.2590177,6,8.869653771,2.425410229,0.46536842,0.414186257,1.093214821,5.380543713,-1.137282303,17.4116735,81.04152917,2
24.88125466,41.54665211,801.0743043,37,9.814168718,1.861175954,0.950279395,0.447041225,0.974377808,6.747486016,0.005776887,21.58772911,80.76739894,2
25.58204655,67.51951462,899.216752,15,21.01032862,1.95608986,0.651078964,0.228496167,0.95701498,8.773436892,1.173106973,23.2474397,80.69109526,2
23.38134626,63.02685784,566.6284689,25,24.217963,1.984584447,0.301924223,0.329102335,0.803424359,7.754244297,-0.719755466,10.88763339,91.16111158,2
21.51852926,57.91188132,1035.150965,31,21.72295141,2.298453984,0.825516321,0.406896831,1.17972101,8.093194168,-0.842632972,28.59684597,88.16758406,1
21.94397454,33.28932886,1158.530244,30,21.78223994,2.036037615,0.690290531,0.164279962,1.108288382,9.815084734,-1.548006389,20.79683695,94.96014257,2
26.07022147,46.73056324,1112.882515,31,27.26870423,0.532409619,0.198563682,0.320358477,1.198355814,8.370697614,0.342654598,7.558286978,97.11939228,2
27.02849435,52.37207488,657.1485962,44,32.07222442,1.022791492,0.350327902,0.224733792,1.168133078,5.73790615,0.130167842,24.11717085,82.73261868,0
27.49894852,37.49645152,724.8046186,11,16.62792636,2.478208771,0.242324186,0.193118221,1.145194008,7.253455421,-1.964514187,22.52461563,92.97937046,2
27.47541771,47.92906328,1046.72184,26,21.10799886,1.804248973,0.165405735,0.431142015,0.823233082,8.643822878,0.811664879,22.31541573,90.53564869,2
19.09447324,54.0410351,876.0937047,21,31.79071953,0.636235463,0.307179777,0.315798238,1.046244493,3.355788021,-0.158470013,24.56324657,96.43080277,2
23.93304366,43.0950672,838.3315549,14,18.9283597,1.433276406,0.350324476,0.315463804,0.890142049,4.780888991,-0.843411222,20.98786101,84.36650837,0
18.69070512,61.23779276,1141.313574,7,18.3544687,2.46166892,0.519872649,0.086863253,1.152617485,6.838218428,0.843164984,5.422294551,81.75575611,2
24.59434659,63.61798327,828.8199688,3,27.99543371,2.485676284,0.972336701,0.17998992,1.127907362,5.040460185,1.247184529,21.48191936,87.04842671,2
23.29836602,42.94437878,811.9509437,7,31.31903378,1.36489364,0.948941905,0.422216546,0.86815767,2.432736883,0.388568003,25.02216578,83.10079688,2
28.65245019,63.54628618,433.614873,22,27.13016755,2.286106018,0.77831487,0.114611147,1.114588032,9.522494561,-1.622248622,18.68837564,96.18316561,2
22.21098015,34.14306264,455.5335669,15,8.003731726,1.683984623,0.681860293,0.485527179,1.19476659,6.318826752,1.623199925,9.584701704,90.40813052,2
19.4048042,63.50916394,405.9362463,47,18.9431298,1.518858698,0.952545402,0.417619346,0.943005088,7.077617673,-1.928683384,21.81596544,92.96059047,2
19.71590018,36.11001727,1130.595381,33,11.35908869,1.323884977,0.228202482,0.141131135,0.946097544,7.755540855,-1.16265334,6.17613674,83.33272953,0
27.13812758,33.3170861,726.709328,21,14.52043696,2.28426008,0.397297476,0.063027295,0.810052426,2.29102252,-0.942406835,16.4974712,94.03949187,2
25.41861676,55.67101618,774.8491009,48,19.0626321,1.742253342,0.597994479,0.093082288,1.090808382,3.454513602,-0.520051827,16.96699689,89.95346748,1
19.21347211,48.87749463,1076.309558,22,11.64586005,1.167595287,0.832540752,0.128678993,1.130759662,9.22796842,-0.57805178,29.55412723,97.13701161,2
19.00928167,66.31562402,887.3970483,4,20.47801012,1.483864874,0.661407972,0.126496162,0.81864603,8.297802381,1.595810426,9.519517469,89.23043745,1
26.41162958,44.52756784,887.6012771,36,24.29827647,1.388158581,0.827982269,0.017976863,1.178113985,2.528607616,1.184598796,18.48911825,80.17818935,0
18.87315608,41.48609054,637.2275435,43,31.24695002,1.402308235,0.237767548,0.360497793,0.82938765,8.30145741,-1.194293723,22.34400063,80.42332457,2
27.86232071,50.02939625,1067.126699,6,11.34381854,1.123219608,0.273461363,0.48876271,1.027544053,9.198189724,1.816493707,5.366755964,84.0672397,2
26.47490673,48.23784743,532.6639808,36,14.31695091,1.765914569,0.766508705,0.150352774,1.17093819,3.336382626,-0.5508868,27.5848688,93.94982608,2
18.97618537,43.77712185,442.5196737,25,17.17401443,0.604474781,0.413483997,0.017976609,1.171346017,2.50112929,-1.125805723,22.43820533,83.53981114,0
19.01805257,57.74965195,553.282686,27,11.73640309,2.272326605,0.492484953,0.459971953,0.853303983,8.904238144,1.782896147,20.62215966,85.90936507,1
29.83967494,60.38247336,614.189775,3,14.96120212,1.330793935,0.812498083,0.111037917,1.188529079,6.806290129,0.287511754,21.05489388,87.31182662,2
22.49124955,64.11935876,625.8488463,48,31.5005156,2.101724937,0.163032598,0.013505518,0.908171092,9.919966917,0.35877369,7.87939094,82.0142297,2
22.44770576,68.91426419,936.4108789,31,9.15964376,1.958983628,0.251181545,0.119820007,0.936657147,7.642085527,0.623959507,28.95017046,94.131777,2
27.75359481,40.66624769,574.2596699,37,18.31242781,1.443703268,0.366229732,0.060967799,1.070046644,6.088720516,0.500912956,16.04216053,89.72759145,1
29.36698293,58.6437393,941.3266436,45,14.32900927,0.897421131,0.895144123,0.365762952,0.844837408,3.964663928,0.519546433,19.30584255,84.52554277,0
29.83201277,45.77032942,472.9057386,8,7.314941653,1.624423375,0.464392786,0.010804373,1.013718653,7.598181129,-1.99217359,11.3443039,88.42503637,2
27.04053822,57.08327888,517.7619689,35,7.883759875,2.396144531,0.326897964,0.22626224,1.126390474,2.615030657,0.742730737,7.785516621,92.70334799,2
22.51511503,49.03926761,807.0571588,25,28.54639737,0.871544925,0.710584632,0.251056534,0.998477398,5.325291462,0.968550998,24.69645839,92.67711438,2
19.0020086,69.75092411,1137.516642,10,30.56999058,1.01202489,0.127261122,0.39425933,0.824423957,4.773285689,-1.892266139,19.67877072,84.24949414,2
27.32576299,59.15608543,1087.654071,19,27.24222802,2.486010913,0.797596088,0.26595855,1.122020357,6.823422855,0.497904286,14.75249841,87.74599953,2
24.700851,68.09965202,1175.002754,47,21.17687163,2.28514195,0.72810344,0.071121393,0.89611781,3.775625828,-0.941398245,8.960395738,80.5185265,2
23.09066411,63.39878198,920.3832522,47,28.17978395,1.5990997,0.149574954,0.218975302,1.122253706,3.303441557,0.513082439,15.17211778,87.62621104,2
28.87625262,66.11604045,940.6518931,47,9.560472731,1.889482376,0.548225963,0.467949549,1.175264817,3.196459952,-0.940330534,5.07332185,81.01785993,2
19.33436979,62.57676789,900.0183991,37,28.40604802,1.386124663,0.463735374,0.126034111,1.101925476,4.484244704,-1.616336967,29.35484666,80.39530518,0
23.91150125,48.36636522,898.2551383,14,17.70425656,1.308185353,0.242325291,0.156739481,0.813260761,8.907746762,-1.286964535,20.82450491,90.63035155,2
18.13624374,40.07153813,517.6962761,34,27.50946603,1.386375082,0.238640288,0.437896819,1.063817955,5.177787477,1.671099759,12.20502947,89.82006522,1
23.6239277,44.81280702,834.9911649,8,11.83248183,1.328833106,0.244178391,0.395122739,0.908860064,9.130209654,-0.243474574,26.60048404,95.90307292,2
18.67563931,30.80944931,708.8543468,32,29.97630262,1.851110023,0.639696146,0.154803195,0.879587752,7.979000398,1.665321063,7.352404293,93.76353175,2
19.425815,50.9597267,754.0297726,10,22.04349637,1.160913251,0.253995986,0.357102749,1.104333232,7.72327142,-0.064119828,10.54364129,93.77729065,2
19.41031496,50.20231201,818.8804584,21,5.220125311,0.841552813,0.153636346,0.051706632,0.915816842,8.143817737,1.593410879,13.05686369,96.02659597,2
25.79052363,51.01001859,502.7169374,5,20.57801504,1.913135087,0.96181929,0.276067071,0.857435793,6.030477943,0.270301987,27.57687055,82.79227221,0
26.95253855,68.961249,687.5901871,36,14.30838438,0.562595054,0.135254579,0.436778206,0.868360302,4.152534973,-0.595887447,11.36042451,80.208095,0
25.00042518,66.45816014,450.7596487,49,6.725055857,1.937506698,0.697506443,0.422833492,1.070905601,3.429124212,-1.111467784,15.46236162,86.69219401,2
29.54607058,36.46851113,1183.734504,20,18.41928767,1.026487391,0.942429631,0.109394217,0.982981996,5.975346174,-0.515147908,20.4195408,84.93170562,2
22.49844695,44.75530086,494.8224231,11,14.34410466,0.880505763,0.1341418,0.271251068,0.883451759,5.004499385,-1.292300582,24.33733141,81.83233447,0
21.42854504,46.95824718,606.8197908,6,11.13170492,1.257913342,0.969158694,0.205245893,0.831877358,7.262660535,1.925790601,21.58645755,83.75004354,0
28.42318954,44.42131671,1113.034341,1,15.47366008,0.734999922,0.552105197,0.284819248,1.174905376,4.792861757,-0.605435193,22.05912869,81.65402299,0
20.68315006,61.93983854,786.168037,38,10.38821649,1.268979249,0.806576696,0.046785696,1.199011919,2.457178874,0.227734622,23.56657208,93.36461229,2
29.55867047,50.96150679,508.5097612,40,13.99436183,0.704643444,0.66260973,0.490864265,0.957668831,5.033773248,1.986791497,19.6793612,89.44131394,2
18.1458537,52.88399268,707.3844304,23,8.460031304,1.466977466,0.655162283,0.286122075,0.899477302,9.075738747,0.075656556,17.6957121,84.21026321,2
29.63854592,64.12054236,492.6943954,25,7.529377707,0.852339499,0.809882672,0.06845193,0.816710546,7.650592726,-0.757335052,25.75172881,95.80230478,2
18.51791894,62.23712614,560.1727977,24,32.3005828,0.75999317,0.158896021,0.324711527,0.922910695,5.08781881,0.456056509,22.83378028,97.53611276,2
28.69371736,35.28846091,441.6238776,19,32.08297404,1.65821926,0.453150891,0.01377961,1.033097307,3.683908673,1.268668192,16.94461416,87.5421559,2
24.33241331,58.55658336,750.5819956,39,29.84015596,1.750490101,0.972611286,0.013168865,1.009762123,6.529599163,0.46577737,26.21274813,93.31417245,2
29.91557755,47.41744516,1045.308897,40,11.90976603,0.511035082,0.149128553,0.097781819,0.964517174,9.481999879,-1.118574835,9.397888412,93.32103389,2
18.88555878,41.78595612,868.775343,41,26.77671831,1.275354842,0.336516224,0.142755124,0.94483464,6.641195631,-1.230139692,27.0826331,90.11823372,1
24.64625141,32.00075284,885.0762444,43,22.69136397,0.65591218,0.704896249,0.13894862,1.191292015,9.11507749,0.868721718,9.237813857,88.32393362,2
29.63163043,49.48998241,560.4672241,1,6.53700241,1.977288922,0.190392059,0.227154116,1.000108645,7.645071784,1.395458152,11.1856193,91.59599035,2
24.27717413,44.21746723,675.1150746,41,31.98757253,1.863045859,0.583006213,0.261465394,0.803545385,2.961508865,0.796614464,11.61659211,83.04172603,2
25.55278366,40.06052159,1076.193683,34,34.93946261,0.599458266,0.742033377,0.216854366,1.079697971,7.623265303,-1.627006108,6.60094309,93.07105909,2
26.34898427,57.78686918,470.2849475,32,26.26164318,2.382501181,0.781678342,0.193205467,1.033293108,6.849689409,-0.710996728,12.46372891,81.99243224,2
23.45449278,60.77941549,1086.344523,16,11.94523446,2.419920703,0.605070634,0.338368538,0.863276231,4.883878463,0.742035295,11.92237168,90.90209083,2
25.53069696,39.79158076,786.952021,21,21.63228783,1.169343258,0.550567278,0.131685143,1.083336757,9.628375081,0.844193078,19.74243465,80.48479749,2
25.01177174,31.97789747,1069.717945,0,8.281414756,0.761225246,0.742499857,0.317625198,0.807957314,4.638050387,-0.143342948,19.95366768,96.03682945,2
28.81389613,63.95010802,654.4051355,36,13.96337659,0.728686484,0.230553654,0.478767095,1.090168733,2.673703499,-0.807723484,18.72158112,93.04007597,2
18.54535656,30.39838965,671.0743613,29,26.51768058,2.181441061,0.712466128,0.241168865,0.859775805,3.981134293,-1.631166851,20.74368538,88.46105939,2
21.37155828,67.48449976,1001.283895,45,14.03222696,1.418325778,0.927320795,0.260486834,1.193822959,5.490720126,-1.788065269,6.004547012,90.94431538,2
29.40493781,55.10479496,1027.996939,5,9.416177145,0.519016881,0.714477763,0.366856573,1.00456297,9.118652504,-1.543429742,22.46977942,91.49759888,1
28.68316541,42.87386541,583.7157424,40,5.224135566,2.350704173,0.141853272,0.258623937,0.804279094,2.229711569,-0.65042134,28.71900324,96.37832184,2
23.46788103,39.85911638,1178.29706,13,22.17543213,1.685474652,0.555387564,0.080514678,1.135225541,8.379075799,0.439928973,20.80133621,88.89055252,2
25.44159117,30.36022657,467.5920834,35,34.06011568,1.880793976,0.753647759,0.309244638,1.129927814,4.213868055,1.392646883,11.94912759,90.62130171,2
21.3285742,39.41885668,454.8023705,32,19.52399037,2.147107875,0.138919794,0.259298997,1.105342885,6.819681553,-0.996922904,12.73580291,94.94276767,2
20.25745392,35.50913206,876.4033722,37,11.37835822,2.137157401,0.785978443,0.47622351,1.015176972,5.028182619,-1.697668073,24.14935729,88.03692717,2
23.56438086,54.48664883,978.1926142,38,18.89840069,0.651609745,0.353442526,0.055571686,0.887380124,4.110562391,1.863440095,7.787364301,84.63266062,0
22.24022674,36.66182354,1168.708903,5,23.06251163,1.647984586,0.629895872,0.272869487,1.055995296,6.059366567,0.467407121,14.3165476,85.61708551,2
25.00387334,51.1451935,723.9566246,25,29.04104951,1.892489256,0.969709185,0.312296157,1.139192059,4.995802562,-1.431423918,9.759312005,83.00342362,2
18.93281564,53.60465689,420.2331272,23,18.58035832,0.671240876,0.995436536,0.31374818,0.997209437,5.145989601,-0.997369191,10.00322407,93.43762345,2
29.69273769,41.92166793,882.3170716,32,10.18856194,0.944801814,0.670966928,0.039253354,0.826859397,3.288320197,-0.32523729,5.088383232,96.92813898,2
29.83452893,31.40259796,631.7568165,7,10.64029848,1.291628917,0.542335353,0.170637052,1.190105246,3.137377667,1.869503714,27.19051116,80.58251758,2
26.37794057,31.49015522,746.357697,43,31.99178049,2.273050126,0.259923075,0.138646063,1.070690603,4.089590385,-1.530857713,12.92824596,92.48401042,2
24.4331564,31.05389329,790.7755858,42,12.08725666,2.201266798,0.28750037,0.343193611,1.192754593,6.707423006,-0.290970377,14.67640018,87.24266676,2
21.7143314,59.56498669,451.6100886,33,26.84052875,2.064206003,0.486280011,0.370351968,0.874797381,3.864089792,-0.251209112,5.640351068,86.53563871,1
27.76554024,42.72038819,788.7854277,33,13.0684634,2.480553423,0.732057703,0.112542003,0.881356253,8.186705781,1.968683764,7.375485943,90.20455673,2
26.21677407,61.85200744,741.0557334,23,26.61686181,0.985313303,0.792372805,0.414779394,0.84019065,8.516938978,-1.22904815,10.56080116,85.21560289,1
19.95140327,47.26931295,970.0354122,1,7.350911894,1.43562962,0.299717541,0.24766659,0.884184449,3.292098365,-0.126490569,9.283322929,97.54407758,2
28.93112621,48.11992403,916.532729,7,11.22179148,1.393446025,0.581875097,0.138850806,0.84333645,9.808678019,1.94743438,25.98575751,93.55611428,2
27.87044692,50.5153041,548.1725745,24,17.26103874,1.857874827,0.632444558,0.156878989,0.90921438,4.131334035,0.627686181,28.78992996,88.3294309,2
29.39759896,58.52125826,564.9111346,29,20.4594974,2.200306573,0.903770218,0.13913326,1.032163894,2.582116444,-1.339729266,28.38282865,90.06791606,2
26.7086341,40.94011463,600.804943,31,15.58853187,1.483365511,0.888779406,0.306176478,1.127897638,5.507095251,1.744170232,10.34087212,81.98477063,0
25.36098235,34.86349398,543.1603522,29,22.20548983,1.483063586,0.835646681,0.268262266,0.838535577,3.452612193,0.171123454,8.166419628,92.40057814,2
23.01891644,52.24229341,925.7705597,6,14.7610951,1.716635626,0.564995341,0.469977681,0.863015693,8.275252103,1.256096465,21.50102079,90.8534174,2
29.1927418,43.07910493,1195.544143,47,25.35316837,1.984949104,0.158574838,0.144107617,0.915927495,2.919849237,1.224053804,11.98246262,97.14146847,2
28.39276667,47.69965255,921.6866724,23,20.33621122,0.902601571,0.401026134,0.166396901,0.93733319,5.868878165,0.210158466,6.409947566,90.11627967,2
18.54262404,55.87786833,885.345237,8,26.15327819,2.423719101,0.659548433,0.013173896,1.155676594,2.669402223,1.264774252,19.06152776,80.30966777,0
18.31640369,49.76502965,727.9423467,15,17.92936884,0.684106961,0.673846479,0.156185957,0.890709235,9.189698137,1.539494669,11.6605931,92.90761597,2
22.5175604,54.81115268,650.0642071,1,31.29500411,0.546200147,0.864165688,0.132931215,0.851169329,4.468812971,1.250550592,12.97104541,83.15555375,0
27.72663997,51.76800008,1128.859006,34,16.46398319,1.217582814,0.441454569,0.206977913,1.149499941,6.934320973,0.524313458,19.8701137,90.65501836,1
29.84731355,59.59185488,1175.201499,33,14.24401008,1.902869875,0.942959922,0.25286388,1.153078114,7.835481093,0.350447613,22.4323167,90.74635766,2
19.80500269,58.23746471,797.4209405,21,21.71255053,2.456149928,0.246911741,0.338423086,1.114091773,2.256721315,-0.146283242,7.750116091,96.51500503,2
25.12956858,51.36759567,632.1603964,18,20.27517362,2.365520912,0.144879249,0.104025372,0.952537279,5.052109002,-1.675625629,6.266086051,89.19728297,1
22.57069028,57.15612083,1016.097766,48,20.5429422,1.876974895,0.259022001,0.282645235,1.165129179,4.266120804,-0.089973059,25.61924301,93.49093266,2
29.63897277,64.94238409,505.9654327,20,28.88390273,1.373091439,0.516090836,0.367035004,0.975733979,6.368827382,0.517723159,11.70245052,81.86767808,2
28.10542708,47.29085151,1012.47059,11,22.65790308,1.691603576,0.840617636,0.128179234,1.116618791,8.167769543,-0.190106132,18.1424545,97.82514202,2
28.05994446,46.51052291,1055.158699,10,31.55796377,2.437314584,0.238452707,0.182093683,0.973962964,3.044705866,-0.325781727,24.62623998,87.3287239,1
23.62431792,60.56982483,499.9231557,18,23.5729095,1.031002132,0.593367814,0.110508123,0.992755814,5.801335999,-1.055363324,6.375135158,95.49498258,2
22.97783403,53.30215348,1181.489175,5,5.651034323,1.456561433,0.798932268,0.064405711,1.144114874,3.042617854,-0.53588372,24.33305208,93.87530111,2
21.28088486,32.84027121,1188.409832,41,31.11180632,1.885803381,0.131375454,0.380539992,0.800376859,8.319783522,-1.183902235,18.95905865,84.60733553,2
18.67650596,65.68448063,1149.375583,13,30.19353478,0.520597764,0.137368032,0.127631163,0.90959487,8.28012452,-1.688362692,7.637891512,95.18181957,2
28.37666852,31.23132409,796.8278475,32,6.465496025,1.262522834,0.541532069,0.190108658,1.057549414,4.645720402,0.896922346,21.9071689,84.98133587,2
27.75481211,59.93585425,596.8593138,46,8.758533757,1.635824401,0.264381652,0.131366556,1.168772779,4.624401801,0.798954464,6.824518239,96.6174843,2
29.99661208,60.35176571,865.6074247,37,21.69068032,2.301836559,0.505512096,0.031474087,0.80501929,6.793909419,0.069492208,12.78011579,81.03313045,2
29.95964204,68.12444341,735.9470708,12,6.285577036,2.483995323,0.139541941,0.367205256,0.985719428,9.978242095,-1.683611587,18.39790614,91.60636678,1
24.66518047,32.16537634,564.7589158,25,17.33503935,1.612648812,0.979183585,0.325231672,1.006598371,9.844159352,0.465916152,21.85351209,86.68447305,2
